ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.06666666666666667,0.0,0.11666666666666667,0.15833333333333333,0.6583333333333333
2,0.675,0.0,0.008333333333333333,0.225,0.09166666666666666
3,0.37916666666666665,0.0,0.0,0.025,0.5958333333333333
4,0.16666666666666666,0.0,0.041666666666666664,0.19166666666666668,0.6
5,0.43333333333333335,0.0,0.0,0.4,0.16666666666666666
6,0.3416666666666667,0.0,0.0,0.43333333333333335,0.225
7,0.6166666666666667,0.0,0.1,0.041666666666666664,0.24166666666666667
8,0.6916666666666667,0.016666666666666666,0.05,0.025,0.21666666666666667
9,0.65,0.0,0.0,0.21666666666666667,0.13333333333333333
10,0.7666666666666667,0.0,0.008333333333333333,0.15,0.075
11,0.6166666666666667,0.0,0.016666666666666666,0.19166666666666668,0.175
12,0.008333333333333333,0.0,0.03333333333333333,0.10833333333333334,0.85
13,0.6833333333333333,0.0,0.058333333333333334,0.06666666666666667,0.19166666666666668
14,0.8833333333333333,0.0,0.0,0.0,0.11666666666666667
15,0.7833333333333333,0.0,0.0,0.15833333333333333,0.058333333333333334
16,0.6416666666666667,0.0,0.008333333333333333,0.24166666666666667,0.10833333333333334
17,0.35833333333333334,0.0,0.008333333333333333,0.55,0.08333333333333333
18,0.45,0.0,0.008333333333333333,0.4583333333333333,0.08333333333333333
19,0.08333333333333333,0.0,0.075,0.2833333333333333,0.5583333333333333
20,0.0,0.0,0.075,0.0,0.925
21,0.6333333333333333,0.0,0.0,0.14166666666666666,0.225
22,0.0,0.0,0.0,0.0,1.0
23,0.425,0.0,0.008333333333333333,0.35833333333333334,0.20833333333333334
24,0.0,0.0,0.0,0.0,1.0
25,0.675,0.0,0.0,0.25833333333333336,0.06666666666666667
26,0.4666666666666667,0.016666666666666666,0.25,0.025,0.24166666666666667
27,0.7083333333333334,0.0,0.0,0.058333333333333334,0.23333333333333334
28,0.041666666666666664,0.0,0.125,0.125,0.7083333333333334
29,0.6166666666666667,0.0,0.075,0.025,0.2833333333333333
30,0.058333333333333334,0.0,0.008333333333333333,0.3333333333333333,0.6
31,0.39166666666666666,0.0,0.0,0.31666666666666665,0.2916666666666667
32,0.9625,0.0,0.008333333333333333,0.0,0.029166666666666667
33,0.6833333333333333,0.0,0.041666666666666664,0.008333333333333333,0.26666666666666666
34,0.675,0.008333333333333333,0.0,0.31666666666666665,0.0
35,0.2,0.0,0.008333333333333333,0.0,0.7916666666666666
36,0.5916666666666667,0.0,0.008333333333333333,0.225,0.175
37,0.2,0.0,0.06666666666666667,0.03333333333333333,0.7
38,0.8166666666666667,0.0,0.0,0.15833333333333333,0.025
39,0.225,0.0,0.0,0.3416666666666667,0.43333333333333335
40,0.5416666666666666,0.0,0.008333333333333333,0.09166666666666666,0.35833333333333334
41,0.058333333333333334,0.0,0.0,0.49166666666666664,0.45
42,0.0,0.0,0.0,0.0,1.0
43,0.6416666666666667,0.0,0.0,0.016666666666666666,0.3416666666666667
44,0.0,0.008333333333333333,0.041666666666666664,0.0,0.95
45,0.275,0.0,0.041666666666666664,0.16666666666666666,0.5166666666666667
46,0.425,0.0,0.0,0.0,0.575
47,0.7083333333333334,0.0,0.016666666666666666,0.175,0.1
48,0.11666666666666667,0.0,0.0,0.49166666666666664,0.39166666666666666
49,0.325,0.0,0.016666666666666666,0.4166666666666667,0.24166666666666667
50,0.08333333333333333,0.0,0.016666666666666666,0.4,0.5
51,0.31666666666666665,0.31666666666666665,0.03333333333333333,0.0,0.3333333333333333
52,0.4,0.0,0.041666666666666664,0.38333333333333336,0.175
53,0.9833333333333333,0.0,0.0,0.016666666666666666,0.0
54,0.03333333333333333,0.0,0.025,0.0,0.9416666666666667
55,0.058333333333333334,0.0,0.075,0.025,0.8416666666666667
56,0.5333333333333333,0.008333333333333333,0.041666666666666664,0.09166666666666666,0.325
57,0.7583333333333333,0.0,0.016666666666666666,0.18333333333333332,0.041666666666666664
58,0.0,0.0,0.0,0.0,1.0
59,0.0,0.0,0.008333333333333333,0.0,0.9916666666666667
60,0.49166666666666664,0.0,0.016666666666666666,0.075,0.4166666666666667
61,0.725,0.0,0.008333333333333333,0.08333333333333333,0.18333333333333332
62,0.2833333333333333,0.0,0.18333333333333332,0.175,0.35833333333333334
63,0.24166666666666667,0.008333333333333333,0.05,0.6,0.1
64,0.0,0.05,0.21666666666666667,0.0,0.7333333333333333
65,0.0,0.016666666666666666,0.058333333333333334,0.0,0.925
66,0.7916666666666666,0.0,0.0,0.15833333333333333,0.05
67,0.975,0.0,0.0,0.008333333333333333,0.016666666666666666
68,0.16666666666666666,0.0,0.016666666666666666,0.23333333333333334,0.5833333333333334
69,0.4666666666666667,0.0,0.1,0.31666666666666665,0.11666666666666667
70,0.0,0.0,0.025,0.0,0.975
71,0.0,0.0,0.0,0.0,1.0
72,0.8083333333333333,0.0,0.008333333333333333,0.15,0.03333333333333333
73,0.0,0.0,0.0,0.0,1.0
74,0.24166666666666667,0.0,0.0,0.08333333333333333,0.675
75,0.03333333333333333,0.0,0.03333333333333333,0.0,0.9333333333333333
76,0.3333333333333333,0.041666666666666664,0.075,0.016666666666666666,0.5333333333333333
77,0.5083333333333333,0.0,0.0,0.09166666666666666,0.4
78,0.375,0.0,0.03333333333333333,0.016666666666666666,0.575
79,0.6333333333333333,0.0,0.0,0.31666666666666665,0.05
80,0.85,0.0,0.0,0.025,0.125
81,0.0,0.008333333333333333,0.14166666666666666,0.0,0.85
82,0.0,0.0,0.0,0.0,1.0
83,0.725,0.0,0.15,0.09166666666666666,0.03333333333333333
84,0.016666666666666666,0.0,0.0,0.0,0.9833333333333333
85,0.39166666666666666,0.0,0.03333333333333333,0.475,0.1
86,0.05,0.008333333333333333,0.075,0.0,0.8666666666666667
87,0.03333333333333333,0.0,0.15,0.11666666666666667,0.7
88,0.425,0.016666666666666666,0.0,0.225,0.3333333333333333
89,0.016666666666666666,0.008333333333333333,0.041666666666666664,0.008333333333333333,0.925
90,0.5166666666666667,0.0,0.0,0.016666666666666666,0.4666666666666667
91,0.0,0.0,0.48333333333333334,0.0,0.5166666666666667
92,0.0,0.0,0.06666666666666667,0.0,0.9333333333333333
93,0.5166666666666667,0.0,0.0,0.06666666666666667,0.4166666666666667
94,0.525,0.0,0.0,0.375,0.1
95,0.0,0.016666666666666666,0.08333333333333333,0.0,0.9
96,0.55,0.0,0.008333333333333333,0.08333333333333333,0.35833333333333334
97,0.475,0.0,0.0,0.375,0.15
98,0.0,0.0,0.0,0.0,1.0
99,0.525,0.016666666666666666,0.0,0.0,0.4583333333333333
100,0.5,0.0,0.0,0.19166666666666668,0.30833333333333335
101,0.525,0.0,0.008333333333333333,0.0,0.4666666666666667
102,0.9,0.0,0.0,0.0,0.1
103,0.39166666666666666,0.0,0.06666666666666667,0.35833333333333334,0.18333333333333332
104,0.5833333333333334,0.0,0.016666666666666666,0.13333333333333333,0.26666666666666666
105,0.06666666666666667,0.0,0.0,0.4083333333333333,0.525
106,0.7,0.0,0.03333333333333333,0.058333333333333334,0.20833333333333334
107,0.4583333333333333,0.0,0.0,0.475,0.06666666666666667
108,0.025,0.0,0.14166666666666666,0.5083333333333333,0.325
109,0.95,0.0,0.0,0.016666666666666666,0.03333333333333333
110,0.19166666666666668,0.0,0.008333333333333333,0.425,0.375
111,0.575,0.0,0.0,0.275,0.15
112,0.39166666666666666,0.0,0.058333333333333334,0.4583333333333333,0.09166666666666666
113,0.2833333333333333,0.0,0.041666666666666664,0.5083333333333333,0.16666666666666666
114,0.4083333333333333,0.0,0.025,0.55,0.016666666666666666
115,0.0,0.058333333333333334,0.008333333333333333,0.0,0.9333333333333333
116,0.375,0.008333333333333333,0.0,0.225,0.39166666666666666
117,0.8083333333333333,0.0,0.0,0.16666666666666666,0.025
118,0.008333333333333333,0.0,0.06666666666666667,0.35833333333333334,0.5666666666666667
119,0.16666666666666666,0.0,0.058333333333333334,0.4083333333333333,0.36666666666666664
120,0.625,0.0,0.058333333333333334,0.016666666666666666,0.3
121,0.65,0.0,0.0,0.06666666666666667,0.2833333333333333
122,0.8666666666666667,0.0,0.0,0.016666666666666666,0.11666666666666667
123,0.9083333333333333,0.0,0.008333333333333333,0.0,0.08333333333333333
124,0.0,0.0,0.0,0.0,1.0
125,0.0,0.0,0.0,0.0,1.0
126,0.7833333333333333,0.0,0.0,0.05,0.16666666666666666
127,0.041666666666666664,0.0,0.2916666666666667,0.03333333333333333,0.6333333333333333
128,0.8416666666666667,0.0,0.0,0.016666666666666666,0.14166666666666666
129,0.85,0.0,0.0,0.08333333333333333,0.06666666666666667
130,0.8666666666666667,0.0,0.0,0.025,0.10833333333333334
131,0.5166666666666667,0.0,0.016666666666666666,0.45,0.016666666666666666
132,1.0,0.0,0.0,0.0,0.0
133,0.675,0.0,0.09166666666666666,0.0,0.23333333333333334
134,0.6333333333333333,0.0,0.0,0.26666666666666666,0.1
135,0.7,0.0,0.041666666666666664,0.05,0.20833333333333334
136,0.041666666666666664,0.0,0.016666666666666666,0.925,0.016666666666666666
137,0.225,0.0,0.041666666666666664,0.31666666666666665,0.4166666666666667
138,0.0,0.0,0.0,0.0,1.0
139,0.38333333333333336,0.0,0.0,0.49166666666666664,0.125
140,0.38333333333333336,0.0,0.025,0.2833333333333333,0.30833333333333335
141,0.675,0.0,0.0,0.125,0.2
142,0.8833333333333333,0.008333333333333333,0.0,0.008333333333333333,0.1
143,0.5,0.0,0.08333333333333333,0.2833333333333333,0.13333333333333333
144,0.23333333333333334,0.0,0.041666666666666664,0.5333333333333333,0.19166666666666668
145,0.43333333333333335,0.0,0.18333333333333332,0.14166666666666666,0.24166666666666667
146,0.3,0.008333333333333333,0.058333333333333334,0.25,0.38333333333333336
147,0.6083333333333333,0.008333333333333333,0.041666666666666664,0.16666666666666666,0.175
148,0.325,0.0,0.0,0.2916666666666667,0.38333333333333336
149,0.0,0.0,0.0,0.0,1.0
150,0.0,0.0,0.0,0.0,1.0
151,0.4,0.0,0.1,0.008333333333333333,0.49166666666666664
152,0.05,0.05,0.31666666666666665,0.008333333333333333,0.575
153,0.625,0.0,0.008333333333333333,0.15833333333333333,0.20833333333333334
154,0.4083333333333333,0.025,0.1,0.05,0.4166666666666667
155,0.775,0.08333333333333333,0.0,0.008333333333333333,0.13333333333333333
156,0.7583333333333333,0.0,0.0,0.18333333333333332,0.058333333333333334
157,0.475,0.0,0.008333333333333333,0.35833333333333334,0.15833333333333333
158,0.041666666666666664,0.016666666666666666,0.008333333333333333,0.0,0.9333333333333333
159,0.625,0.0,0.025,0.21666666666666667,0.13333333333333333
160,0.35833333333333334,0.0,0.008333333333333333,0.3416666666666667,0.2916666666666667
161,0.6916666666666667,0.0,0.008333333333333333,0.11666666666666667,0.18333333333333332
162,0.38333333333333336,0.0,0.041666666666666664,0.24166666666666667,0.3333333333333333
163,0.0,0.0,0.0,0.0,1.0
164,1.0,0.0,0.0,0.0,0.0
165,0.4166666666666667,0.0,0.016666666666666666,0.3416666666666667,0.225
166,0.8083333333333333,0.0,0.008333333333333333,0.008333333333333333,0.175
167,0.49166666666666664,0.0,0.05,0.425,0.03333333333333333
168,0.65,0.0,0.008333333333333333,0.18333333333333332,0.15833333333333333
169,0.4666666666666667,0.0,0.03333333333333333,0.425,0.075
170,0.4583333333333333,0.0,0.008333333333333333,0.325,0.20833333333333334
171,0.008333333333333333,0.0,0.35,0.0,0.6416666666666667
172,0.225,0.0,0.016666666666666666,0.675,0.08333333333333333
173,0.44166666666666665,0.0,0.15833333333333333,0.25,0.15
174,0.3333333333333333,0.0,0.275,0.35,0.041666666666666664
175,0.6583333333333333,0.0,0.0,0.2833333333333333,0.058333333333333334
176,0.5166666666666667,0.016666666666666666,0.0,0.008333333333333333,0.4583333333333333
177,0.39166666666666666,0.0,0.225,0.3416666666666667,0.041666666666666664
178,0.8833333333333333,0.0,0.025,0.05,0.041666666666666664
179,0.5416666666666666,0.0,0.016666666666666666,0.15833333333333333,0.2833333333333333
180,0.05,0.008333333333333333,0.075,0.025,0.8416666666666667
181,0.0,0.008333333333333333,0.0,0.0,0.9916666666666667
182,0.175,0.0,0.10833333333333334,0.0,0.7166666666666667
183,0.0,0.0,0.0,0.0,1.0
184,0.0,0.0,0.016666666666666666,0.05,0.9333333333333333
185,0.5083333333333333,0.008333333333333333,0.0,0.4,0.08333333333333333
186,0.44166666666666665,0.0,0.025,0.475,0.058333333333333334
187,0.0,0.0,0.008333333333333333,0.0,0.9916666666666667
188,0.6333333333333333,0.0,0.0,0.19166666666666668,0.175
189,0.675,0.0,0.0,0.18333333333333332,0.14166666666666666
190,0.525,0.0,0.1,0.35,0.025
191,0.49166666666666664,0.0,0.0,0.4083333333333333,0.1
192,0.7166666666666667,0.0,0.008333333333333333,0.24166666666666667,0.03333333333333333
193,0.05,0.0,0.058333333333333334,0.6666666666666666,0.225
194,0.575,0.0,0.0,0.008333333333333333,0.4166666666666667
195,0.5416666666666666,0.0,0.0,0.016666666666666666,0.44166666666666665
196,0.49166666666666664,0.0,0.0,0.08333333333333333,0.425
197,0.6166666666666667,0.0,0.15833333333333333,0.14166666666666666,0.08333333333333333
198,0.35,0.0,0.0,0.09166666666666666,0.5583333333333333
199,0.5666666666666667,0.0,0.03333333333333333,0.20833333333333334,0.19166666666666668
200,0.5666666666666667,0.025,0.0,0.23333333333333334,0.175
201,0.0,0.0,0.0,0.0,1.0
202,0.6666666666666666,0.0,0.0,0.1,0.23333333333333334
203,0.875,0.0,0.0,0.09166666666666666,0.03333333333333333
204,0.7833333333333333,0.0,0.0,0.058333333333333334,0.15833333333333333
205,0.05,0.0,0.06666666666666667,0.5,0.38333333333333336
206,0.26666666666666666,0.0,0.008333333333333333,0.025,0.7
207,0.6,0.0,0.08333333333333333,0.25,0.06666666666666667
208,0.30833333333333335,0.0,0.09166666666666666,0.21666666666666667,0.38333333333333336
209,0.23333333333333334,0.0,0.08333333333333333,0.525,0.15833333333333333
210,0.5166666666666667,0.0,0.0,0.19166666666666668,0.2916666666666667
211,0.008333333333333333,0.008333333333333333,0.016666666666666666,0.008333333333333333,0.9583333333333334
212,0.075,0.0,0.008333333333333333,0.5,0.4166666666666667
213,0.4583333333333333,0.0,0.008333333333333333,0.325,0.20833333333333334
214,0.8333333333333334,0.0,0.0,0.1,0.06666666666666667
215,0.008333333333333333,0.0,0.0,0.0,0.9916666666666667
216,0.475,0.0,0.008333333333333333,0.05,0.4666666666666667
217,0.5666666666666667,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.35
218,0.5916666666666667,0.0,0.058333333333333334,0.09166666666666666,0.25833333333333336
219,0.5916666666666667,0.0,0.0,0.225,0.18333333333333332
220,0.35833333333333334,0.0,0.016666666666666666,0.4166666666666667,0.20833333333333334
221,0.058333333333333334,0.0,0.35833333333333334,0.3416666666666667,0.24166666666666667
222,0.0,0.008333333333333333,0.016666666666666666,0.0,0.975
223,0.6583333333333333,0.0,0.0,0.0,0.3416666666666667
224,0.6,0.0,0.008333333333333333,0.275,0.11666666666666667
225,0.13333333333333333,0.0,0.06666666666666667,0.4,0.4
226,1.0,0.0,0.0,0.0,0.0
227,0.025,0.0,0.025,0.0,0.95
228,0.0,0.0,0.0,0.0,1.0
229,0.13333333333333333,0.0,0.03333333333333333,0.25833333333333336,0.575
230,0.0,0.0,0.0,0.0,1.0
231,1.0,0.0,0.0,0.0,0.0
232,0.6666666666666666,0.0,0.0,0.14166666666666666,0.19166666666666668
233,0.05,0.016666666666666666,0.1,0.0,0.8333333333333334
234,0.10833333333333334,0.0,0.18333333333333332,0.20833333333333334,0.5
235,0.4083333333333333,0.0,0.06666666666666667,0.4,0.125
236,0.9416666666666667,0.0,0.0,0.016666666666666666,0.041666666666666664
237,0.11666666666666667,0.0,0.008333333333333333,0.5416666666666666,0.3333333333333333
238,0.008333333333333333,0.016666666666666666,0.4083333333333333,0.0,0.5666666666666667
239,0.6833333333333333,0.025,0.016666666666666666,0.2,0.075
240,0.7916666666666666,0.0,0.025,0.03333333333333333,0.15
241,0.8666666666666667,0.008333333333333333,0.008333333333333333,0.03333333333333333,0.08333333333333333
242,0.6416666666666667,0.0,0.0,0.14166666666666666,0.21666666666666667
243,0.95,0.0,0.0,0.025,0.025
244,0.43333333333333335,0.0,0.0,0.275,0.2916666666666667
245,0.2916666666666667,0.0,0.025,0.39166666666666666,0.2916666666666667
246,0.425,0.0,0.0,0.49166666666666664,0.08333333333333333
247,0.5916666666666667,0.0,0.008333333333333333,0.075,0.325
248,0.675,0.0,0.0,0.041666666666666664,0.2833333333333333
249,0.15,0.0,0.0,0.6166666666666667,0.23333333333333334
250,0.8583333333333333,0.0,0.0,0.025,0.11666666666666667
251,0.0,0.0,0.0,1.0,0.0
252,0.24166666666666667,0.0,0.025,0.6,0.13333333333333333
253,0.008333333333333333,0.008333333333333333,0.03333333333333333,0.0,0.95
254,0.05,0.0,0.24166666666666667,0.6833333333333333,0.025
255,0.0,0.0,0.0,0.0,1.0
256,0.5416666666666666,0.0,0.0,0.2,0.25833333333333336
257,0.49166666666666664,0.0,0.025,0.08333333333333333,0.4
258,1.0,0.0,0.0,0.0,0.0
259,0.39166666666666666,0.008333333333333333,0.0,0.5333333333333333,0.06666666666666667
