ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.11666666666666667,0.0,0.08333333333333333,0.19166666666666668,0.6083333333333333
2,0.6083333333333333,0.0,0.06666666666666667,0.25,0.075
3,0.4,0.0,0.0,0.08333333333333333,0.5166666666666667
4,0.23333333333333334,0.008333333333333333,0.016666666666666666,0.19166666666666668,0.55
5,0.44166666666666665,0.0,0.0,0.45,0.10833333333333334
6,0.19166666666666668,0.0,0.008333333333333333,0.5583333333333333,0.24166666666666667
7,0.5,0.008333333333333333,0.05,0.025,0.4166666666666667
8,0.55,0.008333333333333333,0.09166666666666666,0.06666666666666667,0.2833333333333333
9,0.725,0.0,0.0,0.15833333333333333,0.11666666666666667
10,0.6333333333333333,0.0,0.08333333333333333,0.18333333333333332,0.1
11,0.6833333333333333,0.0,0.0,0.15833333333333333,0.15833333333333333
12,0.03333333333333333,0.0,0.19166666666666668,0.10833333333333334,0.6666666666666666
13,0.5916666666666667,0.0,0.041666666666666664,0.175,0.19166666666666668
14,0.875,0.0,0.008333333333333333,0.0,0.11666666666666667
15,0.7083333333333334,0.0,0.0,0.2,0.09166666666666666
16,0.7083333333333334,0.0,0.025,0.14166666666666666,0.125
17,0.35833333333333334,0.0,0.025,0.55,0.06666666666666667
18,0.5333333333333333,0.0,0.0,0.4083333333333333,0.058333333333333334
19,0.13333333333333333,0.0,0.075,0.3416666666666667,0.45
20,0.016666666666666666,0.0,0.14166666666666666,0.008333333333333333,0.8333333333333334
21,0.5583333333333333,0.0,0.0,0.15833333333333333,0.2833333333333333
22,0.0,0.0,0.0,0.0,1.0
23,0.4,0.0,0.0,0.35833333333333334,0.24166666666666667
24,0.0,0.0,0.03333333333333333,0.0,0.9666666666666667
25,0.75,0.0,0.0,0.15,0.1
26,0.38333333333333336,0.03333333333333333,0.26666666666666666,0.03333333333333333,0.2833333333333333
27,0.8166666666666667,0.0,0.0,0.058333333333333334,0.125
28,0.058333333333333334,0.008333333333333333,0.06666666666666667,0.075,0.7916666666666666
29,0.5916666666666667,0.0,0.09166666666666666,0.125,0.19166666666666668
30,0.15,0.0,0.008333333333333333,0.525,0.31666666666666665
31,0.2833333333333333,0.008333333333333333,0.016666666666666666,0.21666666666666667,0.475
32,0.85,0.0,0.008333333333333333,0.075,0.06666666666666667
33,0.675,0.016666666666666666,0.041666666666666664,0.025,0.24166666666666667
34,0.85,0.0,0.0,0.13333333333333333,0.016666666666666666
35,0.275,0.0,0.016666666666666666,0.0,0.7083333333333334
36,0.5083333333333333,0.0,0.016666666666666666,0.275,0.2
37,0.175,0.016666666666666666,0.08333333333333333,0.025,0.7
38,0.8166666666666667,0.0,0.0,0.10833333333333334,0.075
39,0.23333333333333334,0.0,0.0,0.375,0.39166666666666666
40,0.5,0.0,0.0,0.15,0.35
41,0.09166666666666666,0.008333333333333333,0.008333333333333333,0.45,0.44166666666666665
42,0.0,0.0,0.008333333333333333,0.0,0.9916666666666667
43,0.5416666666666666,0.0,0.008333333333333333,0.025,0.425
44,0.008333333333333333,0.008333333333333333,0.03333333333333333,0.0,0.95
45,0.225,0.008333333333333333,0.058333333333333334,0.08333333333333333,0.625
46,0.4583333333333333,0.0,0.016666666666666666,0.03333333333333333,0.49166666666666664
